k004,1,1,-558,4,14
k004,1,2,-558,5,14
k004,1,3,-558,6,12
k004,1,4,-558,7,11
k004,1,5,-558,8,10
k004,1,6,-558,9,9
k004,1,7,-558,10,9
k004,1,8,-558,11,7
k004,1,9,-558,12,7
k004,1,10,-557,1,5
k004,1,11,-557,2,4
k004,1,12,-557,3,5
k004,2,1,-557,4,4
k004,2,2,-557,5,3
k004,2,3,-557,6,2
k004,2,4,-557,7,1
k004,2,5,-557,7,31
k004,2,6,-557,8,29
k004,2,7,-557,9,28
k004,2,8,-557,10,27
k004,2,9,-557,11,26
k004,2,10,-557,12,25
k004,2,11,-556,1,24
k004,2,12,-556,2,23
k004,3,1,-556,3,23
k004,3,2,-556,4,22
k004,3,3,-556,5,21
k004,3,4,-556,6,20
k004,3,5,-556,7,19
k004,3,6,-556,8,18
k004,3,7,-556,9,16
k004,3,8,-556,10,15
k004,3,9,-556,11,14
k004,3,10,-556,12,13
k004,3,11,-555,1,12
k004,3,12,-555,2,11
k004,3,12.5,-555,3,12
k004,4,1,-555,4,11
k004,4,2,-555,5,11
k004,4,3,-555,6,9
k004,4,4,-555,7,9
k004,4,5,-555,8,7
k004,4,6,-555,9,6
k004,4,7,-555,10,5
k004,4,8,-555,11,3
k004,4,9,-555,12,3
k004,4,10,-554,1,1
k004,4,11,-554,1,30
k004,4,12,-554,3,1
