k019,1,1,-310,4,3
k019,1,2,-310,5,2
k019,1,3,-310,5,31
k019,1,4,-310,6,30
k019,1,5,-310,7,29
k019,1,6,-310,8,28
k019,1,7,-310,9,26
k019,1,8,-310,10,26
k019,1,9,-310,11,25
k019,1,10,-310,12,24
k019,1,11,-309,1,23
k019,1,12,-309,2,22
k019,1,12.5,-309,3,23
k019,2,1,-309,4,22
k019,2,2,-309,5,21
k019,2,3,-309,6,19
k019,2,4,-309,7,19
k019,2,5,-309,8,17
k019,2,6,-309,9,16
k019,2,7,-309,10,15
k019,2,8,-309,11,14
k019,2,9,-309,12,13
k019,2,10,-308,1,12
k019,2,11,-308,2,11
k019,2,12,-308,3,12
k019,3,1,-308,4,10
k019,3,2,-308,5,10
k019,3,3,-308,6,8
k019,3,4,-308,7,7
k019,3,5,-308,8,6
k019,3,6,-308,9,4
k019,3,7,-308,10,4
k019,3,8,-308,11,2
k019,3,9,-308,12,2
k019,3,10,-308,12,31
k019,3,11,-307,1,30
k019,3,12,-307,3,1
k019,4,1,-307,3,30
k019,4,2,-307,4,29
k019,4,3,-307,5,29
k019,4,4,-307,6,27
k019,4,5,-307,7,26
k019,4,6,-307,8,25
k019,4,7,-307,9,23
k019,4,8,-307,10,23
k019,4,9,-307,11,21
k019,4,10,-307,12,21
k019,4,11,-306,1,19
k019,4,12,-306,2,18
k019,4,12.5,-306,3,19
k019,5,1,-306,4,18
k019,5,2,-306,5,18
k019,5,3,-306,6,16
k019,5,4,-306,7,16
k019,5,5,-306,8,14
k019,5,6,-306,9,13
k019,5,7,-306,10,12
k019,5,8,-306,11,11
k019,5,9,-306,12,10
k019,5,10,-305,1,9
k019,5,11,-305,2,7
k019,5,12,-305,3,9
k019,6,1,-305,4,7
k019,6,2,-305,5,7
k019,6,3,-305,6,5
k019,6,4,-305,7,5
k019,6,5,-305,8,4
k019,6,6,-305,9,2
k019,6,7,-305,10,2
k019,6,8,-305,11,1
k019,6,9,-305,11,30
k019,6,10,-305,12,29
k019,6,11,-304,1,28
k019,6,12,-304,2,26
k019,7,1,-304,3,26
k019,7,2,-304,4,25
k019,7,3,-304,5,24
k019,7,4,-304,6,23
k019,7,5,-304,7,23
k019,7,6,-304,8,21
k019,7,7,-304,9,20
k019,7,8,-304,10,20
k019,7,9,-304,11,19
k019,7,10,-304,12,18
k019,7,11,-303,1,16
k019,7,12,-303,2,15
k019,7,12.5,-303,3,16
k019,8,1,-303,4,14
k019,8,2,-303,5,14
k019,8,3,-303,6,12
k019,8,4,-303,7,12
k019,8,5,-303,8,10
k019,8,6,-303,9,9
k019,8,7,-303,10,9
k019,8,8,-303,11,8
k019,8,9,-303,12,8
k019,8,10,-302,1,6
k019,8,11,-302,2,4
k019,8,12,-302,3,6
k019,9,1,-302,4,4
k019,9,2,-302,5,3
k019,9,3,-302,6,2
k019,9,4,-302,7,1
k019,9,5,-302,7,30
k019,9,6,-302,8,29
k019,9,7,-302,9,28
k019,9,8,-302,10,28
k019,9,9,-302,11,27
k019,9,10,-302,12,26
k019,9,11,-301,1,25
k019,9,12,-301,2,23
k019,9,12.5,-301,3,25
k019,10,1,-301,4,23
k019,10,2,-301,5,22
k019,10,3,-301,6,21
k019,10,4,-301,7,20
k019,10,5,-301,8,19
k019,10,6,-301,9,17
k019,10,7,-301,10,17
k019,10,8,-301,11,16
k019,10,9,-301,12,16
k019,10,10,-300,1,14
k019,10,11,-300,2,13
k019,10,12,-300,3,13
k019,11,1,-300,4,12
k019,11,2,-300,5,11
k019,11,3,-300,6,9
k019,11,4,-300,7,9
k019,11,5,-300,8,7
k019,11,6,-300,9,6
k019,11,7,-300,10,5
k019,11,8,-300,11,4
k019,11,9,-300,12,4
k019,11,10,-299,1,2
k019,11,11,-299,2,1
k019,11,12,-299,3,2
k019,12,1,-299,4,1
k019,12,2,-299,5,1
k019,12,3,-299,5,30
k019,12,4,-299,6,28
k019,12,5,-299,7,28
k019,12,6,-299,8,26
k019,12,7,-299,9,25
k019,12,8,-299,10,24
k019,12,9,-299,11,23
k019,12,10,-299,12,22
k019,12,11,-298,1,21
k019,12,12,-298,2,19
k019,12,12.5,-298,3,21
k019,13,1,-298,4,20
k019,13,2,-298,5,19
k019,13,3,-298,6,18
k019,13,4,-298,7,18
k019,13,5,-298,8,16
k019,13,6,-298,9,15
k019,13,7,-298,10,14
k019,13,8,-298,11,12
k019,13,9,-298,12,12
k019,13,10,-297,1,10
k019,13,11,-297,2,9
k019,13,12,-297,3,10
k019,14,1,-297,4,9
k019,14,2,-297,5,8
k019,14,3,-297,6,7
k019,14,4,-297,7,7
k019,14,5,-297,8,6
k019,14,6,-297,9,4
k019,14,7,-297,10,4
k019,14,8,-297,11,2
k019,14,9,-297,12,1
k019,14,10,-297,12,30
k019,14,11,-296,1,29
k019,14,12,-296,2,27
k019,15,1,-296,3,28
k019,15,2,-296,4,26
k019,15,3,-296,5,26
k019,15,4,-296,6,25
k019,15,5,-296,7,25
k019,15,6,-296,8,24
k019,15,7,-296,9,22
k019,15,8,-296,10,22
k019,15,9,-296,11,20
k019,15,10,-296,12,19
k019,15,11,-295,1,18
k019,15,12,-295,2,16
k019,15,12.5,-295,3,17
k019,16,1,-295,4,16
k019,16,2,-295,5,15
k019,16,3,-295,6,14
k019,16,4,-295,7,14
k019,16,5,-295,8,13
k019,16,6,-295,9,11
k019,16,7,-295,10,11
k019,16,8,-295,11,9
k019,16,9,-295,12,9
k019,16,10,-294,1,7
k019,16,11,-294,2,6
k019,16,12,-294,3,7
k019,17,1,-294,4,5
k019,17,2,-294,5,5
k019,17,3,-294,6,3
k019,17,4,-294,7,3
k019,17,5,-294,8,1
k019,17,6,-294,8,31
k019,17,7,-294,9,30
k019,17,8,-294,10,30
k019,17,9,-294,11,28
k019,17,10,-294,12,28
k019,17,11,-293,1,26
k019,17,12,-293,2,25
k019,18,1,-293,3,26
k019,18,2,-293,4,24
k019,18,3,-293,5,24
k019,18,4,-293,6,22
k019,18,5,-293,7,22
k019,18,6,-293,8,20
k019,18,6.5,-293,9,19
k019,18,7,-293,10,19
k019,18,8,-293,11,18
k019,18,9,-293,12,17
k019,18,10,-292,1,16
k019,18,11,-292,2,14
k019,18,12,-292,3,15
k019,19,1,-292,4,13
k019,19,2,-292,5,12
k019,19,3,-292,6,11
k019,19,4,-292,7,10
k019,19,5,-292,8,9
k019,19,6,-292,9,7
k019,19,7,-292,10,7
k019,19,8,-292,11,5
k019,19,9,-292,12,5
k019,19,10,-291,1,4
k019,19,11,-291,2,2
k019,19,12,-291,3,4
k019,20,1,-291,4,3
k019,20,2,-291,5,2
k019,20,3,-291,5,31
k019,20,4,-291,6,30
k019,20,5,-291,7,29
k019,20,6,-291,8,28
k019,20,7,-291,9,26
k019,20,8,-291,10,25
k019,20,9,-291,11,24
k019,20,10,-291,12,24
k019,20,11,-290,1,23
k019,20,12,-290,2,21
k019,20,12.5,-290,3,23
k019,21,1,-290,4,22
k019,21,2,-290,5,21
k019,21,3,-290,6,19
k019,21,4,-290,7,19
k019,21,5,-290,8,17
k019,21,6,-290,9,15
k019,21,7,-290,10,15
k019,21,8,-290,11,13
k019,21,9,-290,12,13
k019,21,10,-289,1,12
k019,21,11,-289,2,10
k019,21,12,-289,3,12
k019,22,1,-289,4,11
k019,22,2,-289,5,10
k019,22,3,-289,6,9
k019,22,4,-289,7,8
k019,22,5,-289,8,7
k019,22,6,-289,9,5
k019,22,7,-289,10,5
k019,22,8,-289,11,3
k019,22,9,-289,12,3
k019,22,10,-288,1,1
k019,22,11,-288,1,31
k019,22,12,-288,2,29
k019,23,1,-288,3,30
k019,23,2,-288,4,28
k019,23,3,-288,5,28
k019,23,4,-288,6,27
k019,23,5,-288,7,26
k019,23,6,-288,8,25
k019,23,7,-288,9,23
k019,23,8,-288,10,23
k019,23,9,-288,11,21
k019,23,10,-288,12,21
k019,23,11,-287,1,19
k019,23,12,-287,2,17
k019,23,12.5,-287,3,19
k019,24,1,-287,4,17
k019,24,2,-287,5,17
k019,24,3,-287,6,16
k019,24,4,-287,7,15
k019,24,5,-287,8,14
k019,24,6,-287,9,13
k019,24,7,-287,10,12
k019,24,8,-287,11,11
k019,24,9,-287,12,10
k019,24,10,-286,1,9
k019,24,11,-286,2,7
k019,24,12,-286,3,8
k019,25,1,-286,4,7
k019,25,2,-286,5,6
k019,25,3,-286,6,5
k019,25,4,-286,7,4
k019,25,5,-286,8,3
k019,25,6,-286,9,2
k019,25,7,-286,10,2
k019,25,8,-286,10,31
k019,25,9,-286,11,30
k019,25,10,-286,12,29
k019,25,11,-285,1,28
k019,25,12,-285,2,26
k019,26,1,-285,3,27
k019,26,2,-285,4,26
k019,26,3,-285,5,25
k019,26,4,-285,6,24
k019,26,5,-285,7,23
k019,26,6,-285,8,22
k019,26,7,-285,9,21
k019,26,8,-285,10,21
k019,26,9,-285,11,19
k019,26,10,-285,12,19
k019,26,11,-284,1,17
k019,26,12,-284,2,16
k019,26,12.5,-284,3,16
k019,27,1,-284,4,14
k019,27,2,-284,5,14
k019,27,3,-284,6,12
k019,27,4,-284,7,11
k019,27,5,-284,8,10
k019,27,6,-284,9,9
k019,27,7,-284,10,9
k019,27,8,-284,11,7
k019,27,9,-284,12,7
k019,27,10,-283,1,6
k019,27,11,-283,2,4
k019,27,12,-283,3,6
k019,28,1,-283,4,4
k019,28,2,-283,5,3
k019,28,3,-283,6,2
k019,28,4,-283,7,1
k019,28,5,-283,7,30
k019,28,6,-283,8,29
k019,28,7,-283,9,28
k019,28,8,-283,10,28
k019,28,9,-283,11,26
k019,28,10,-283,12,26
k019,28,11,-282,1,24
k019,28,12,-282,2,23
k019,28,12.5,-282,3,25
k019,29,1,-282,4,23
k019,29,2,-282,5,22
k019,29,3,-282,6,21
k019,29,4,-282,7,20
k019,29,5,-282,8,19
k019,29,6,-282,9,17
k019,29,7,-282,10,17
k019,29,8,-282,11,15
k019,29,9,-282,12,15
k019,29,10,-281,1,13
k019,29,11,-281,2,12
k019,29,12,-281,3,14
k019,30,1,-281,4,12
k019,30,2,-281,5,12
k019,30,3,-281,6,10
k019,30,4,-281,7,10
k019,30,5,-281,8,8
k019,30,6,-281,9,7
k019,30,7,-281,10,6
k019,30,8,-281,11,5
k019,30,9,-281,12,4
k019,30,10,-280,1,3
k019,30,11,-280,2,1
k019,30,12,-280,3,2
k019,31,1,-280,3,31
k019,31,2,-280,4,30
k019,31,3,-280,5,29
k019,31,4,-280,6,28
k019,31,5,-280,7,28
k019,31,6,-280,8,26
k019,31,7,-280,9,25
k019,31,8,-280,10,24
k019,31,9,-280,11,23
k019,31,10,-280,12,22
k019,31,11,-279,1,20
k019,31,12,-279,2,19
k019,31,12.5,-279,3,20
k019,32,1,-279,4,19
k019,32,2,-279,5,19
k019,32,3,-279,6,17
k019,32,4,-279,7,17
k019,32,5,-279,8,16
k019,32,6,-279,9,15
k019,32,7,-279,10,14
k019,32,8,-279,11,12
k019,32,9,-279,12,12
k019,32,10,-278,1,10
k019,32,11,-278,2,8
k019,32,12,-278,3,10
k019,33,1,-278,4,8
k019,33,2,-278,5,8
k019,33,3,-278,6,6
k019,33,4,-278,7,6
k019,33,5,-278,8,5
k019,33,6,-278,9,4
k019,33,7,-278,10,4
k019,33,8,-278,11,2
k019,33,9,-278,12,1
k019,33,10,-278,12,31
k019,33,11,-277,1,29
k019,33,12,-277,2,27
k019,34,1,-277,3,29
k019,34,2,-277,4,27
k019,34,3,-277,5,27
k019,34,4,-277,6,25
k019,34,5,-277,7,25
k019,34,6,-277,8,24
k019,34,7,-277,9,23
k019,34,8,-277,10,22
k019,34,9,-277,11,21
k019,34,10,-277,12,20
k019,34,11,-276,1,19
k019,34,12,-276,2,17
k019,34,12.5,-276,3,17
k019,35,1,-276,4,16
k019,35,2,-276,5,15
k019,35,3,-276,6,14
k019,35,4,-276,7,13
k019,35,5,-276,8,12
k019,35,6,-276,9,11
k019,35,7,-276,10,10
k019,35,8,-276,11,9
k019,35,9,-276,12,8
k019,35,10,-275,1,7
k019,35,11,-275,2,6
k019,35,12,-275,3,7
k019,36,1,-275,4,5
k019,36,2,-275,5,5
k019,36,3,-275,6,3
k019,36,4,-275,7,3
k019,36,5,-275,8,1
k019,36,6,-275,8,31
k019,36,7,-275,9,29
k019,36,8,-275,10,29
k019,36,9,-275,11,28
k019,36,10,-275,12,27
k019,36,11,-274,1,26
k019,36,12,-274,2,25
k019,37,1,-274,3,26
k019,37,2,-274,4,24
k019,37,3,-274,5,24
k019,37,4,-274,6,22
k019,37,5,-274,7,22
k019,37,6,-274,8,20
k019,37,6.5,-274,9,18
k019,37,7,-274,10,18
k019,37,8,-274,11,17
k019,37,9,-274,12,16
k019,37,10,-273,1,15
k019,37,11,-273,2,14
k019,37,12,-273,3,15
k019,38,1,-273,4,14
k019,38,2,-273,5,13
k019,38,3,-273,6,12
k019,38,4,-273,7,11
k019,38,5,-273,8,10
k019,38,6,-273,9,8
k019,38,7,-273,10,7
k019,38,8,-273,11,6
k019,38,9,-273,12,5
k019,38,10,-272,1,4
k019,38,11,-272,2,3
k019,38,12,-272,3,4
k019,39,1,-272,4,2
k019,39,2,-272,5,2
k019,39,3,-272,5,31
k019,39,4,-272,6,30
k019,39,5,-272,7,29
k019,39,6,-272,8,27
k019,39,7,-272,9,26
k019,39,8,-272,10,25
k019,39,9,-272,11,24
k019,39,10,-272,12,23
k019,39,11,-271,1,22
k019,39,12,-271,2,21
k019,39,12.5,-271,3,22
k019,40,1,-271,4,21
k019,40,2,-271,5,21
k019,40,3,-271,6,19
k019,40,4,-271,7,19
k019,40,5,-271,8,17
k019,40,6,-271,9,15
k019,40,7,-271,10,15
k019,40,8,-271,11,13
k019,40,9,-271,12,13
k019,40,10,-270,1,11
k019,40,11,-270,2,10
k019,40,12,-270,3,11
k019,41,1,-270,4,10
k019,41,2,-270,5,10
k019,41,3,-270,6,8
k019,41,4,-270,7,8
k019,41,5,-270,8,6
k019,41,6,-270,9,5
k019,41,7,-270,10,5
k019,41,8,-270,11,3
k019,41,9,-270,12,3
k019,41,10,-269,1,1
k019,41,11,-269,1,30
k019,41,12,-269,3,1
k019,42,1,-269,3,30
k019,42,2,-269,4,29
k019,42,3,-269,5,28
k019,42,4,-269,6,27
k019,42,5,-269,7,27
k019,42,6,-269,8,25
k019,42,7,-269,9,24
k019,42,8,-269,10,24
k019,42,9,-269,11,22
k019,42,10,-269,12,22
k019,42,11,-268,1,20
k019,42,12,-268,2,18
k019,42,12.5,-268,3,19
k019,43,1,-268,4,17
k019,43,2,-268,5,17
k019,43,3,-268,6,15
k019,43,4,-268,7,14
k019,43,5,-268,8,13
k019,43,6,-268,9,12
k019,43,7,-268,10,12
k019,43,8,-268,11,11
k019,43,9,-268,12,10
k019,43,10,-267,1,9
k019,43,11,-267,2,7
k019,43,12,-267,3,8
k019,44,1,-267,4,7
k019,44,2,-267,5,6
k019,44,3,-267,6,4
k019,44,4,-267,7,4
k019,44,5,-267,8,2
k019,44,6,-267,9,1
k019,44,7,-267,10,1
k019,44,8,-267,10,31
k019,44,9,-267,11,29
k019,44,10,-267,12,29
k019,44,11,-266,1,28
k019,44,12,-266,2,26
