k002,1,1,-603,4,2
k002,1,2,-603,5,1
k002,1,3,-603,5,30
k002,1,4,-603,6,29
k002,1,5,-603,7,28
k002,1,6,-603,8,27
k002,1,7,-603,9,26
k002,1,8,-603,10,25
k002,1,9,-603,11,24
k002,1,10,-603,12,24
k002,1,11,-602,1,23
k002,1,12,-602,2,21
k002,2,1,-602,3,22
k002,2,2,-602,4,21
k002,2,3,-602,5,20
k002,2,4,-602,6,18
k002,2,5,-602,7,17
k002,2,6,-602,8,16
k002,2,6.5,-602,9,15
k002,2,7,-602,10,15
k002,2,8,-602,11,13
k002,2,9,-602,12,13
k002,2,10,-601,1,12
k002,2,11,-601,2,10
k002,2,12,-601,3,12
k002,3,1,-601,4,10
k002,3,2,-601,5,10
k002,3,3,-601,6,8
k002,3,4,-601,7,7
k002,3,5,-601,8,6
k002,3,6,-601,9,4
k002,3,7,-601,10,4
k002,3,8,-601,11,3
k002,3,9,-601,12,2
k002,3,10,-600,1,1
k002,3,11,-600,1,30
k002,3,12,-600,2,29
k002,4,1,-600,3,30
k002,4,2,-600,4,28
k002,4,3,-600,5,28
k002,4,4,-600,6,26
k002,4,5,-600,7,25
k002,4,6,-600,8,24
k002,4,7,-600,9,22
k002,4,8,-600,10,22
k002,4,9,-600,11,21
k002,4,10,-600,12,20
k002,4,11,-599,1,19
k002,4,12,-599,2,17
k002,5,1,-599,3,19
k002,5,2,-599,4,17
k002,5,3,-599,5,17
k002,5,4,-599,6,15
k002,5,5,-599,7,15
k002,5,6,-599,8,13
k002,5,6.5,-599,9,11
k002,5,7,-599,10,10
k002,5,8,-599,11,9
k002,5,9,-599,12,9
k002,5,10,-598,1,8
k002,5,11,-598,2,6
k002,5,12,-598,3,7
k002,6,1,-598,4,6
k002,6,2,-598,5,6
k002,6,3,-598,6,5
k002,6,4,-598,7,4
k002,6,5,-598,8,3
k002,6,6,-598,9,2
k002,6,7,-598,10,1
k002,6,8,-598,10,31
k002,6,9,-598,11,29
k002,6,10,-598,12,28
k002,6,11,-597,1,27
k002,6,12,-597,2,25
k002,7,1,-597,3,27
k002,7,2,-597,4,25
k002,7,3,-597,5,25
k002,7,4,-597,6,23
k002,7,5,-597,7,23
k002,7,6,-597,8,22
k002,7,6.5,-597,9,21
k002,7,7,-597,10,20
k002,7,8,-597,11,19
k002,7,9,-597,12,18
k002,7,10,-596,1,16
k002,7,11,-596,2,15
k002,7,12,-596,3,15
k002,8,1,-596,4,13
k002,8,2,-596,5,13
k002,8,3,-596,6,11
k002,8,4,-596,7,11
