k003,1,1,-560,4,6
k003,1,2,-560,5,5
k003,1,3,-560,6,3
k003,1,4,-560,7,3
k003,1,5,-560,8,2
k003,1,6,-560,9,1
k003,1,7,-560,10,1
k003,1,8,-560,10,30
k003,1,9,-560,11,29
k003,1,10,-560,12,28
k003,1,11,-559,1,27
k003,1,12,-559,2,25
k003,2,1,-559,3,26
k003,2,2,-559,4,24
k003,2,3,-559,5,24
k003,2,4,-559,6,22
k003,2,5,-559,7,22
k003,2,6,-559,8,21
k003,2,7,-559,9,20
k003,2,8,-559,10,20
k003,2,9,-559,11,18
k003,2,10,-559,12,18
k003,2,11,-558,1,16
k003,2,12,-558,2,15
k003,2,12.5,-558,3,16
