k018,2,1,-314,4,16
k018,2,2,-314,5,16
k018,2,3,-314,6,15
k018,2,4,-314,7,14
k018,2,5,-314,8,13
k018,2,6,-314,9,12
k018,2,7,-314,10,11
k018,2,8,-314,11,10
k018,2,9,-314,12,9
k018,2,10,-313,1,7
k018,2,11,-313,2,6
k018,2,12,-313,3,7
k018,3,1,-313,4,5
k018,3,2,-313,5,5
k018,3,3,-313,6,4
k018,3,4,-313,7,3
k018,3,5,-313,8,2
k018,3,6,-313,9,1
k018,3,7,-313,10,1
k018,3,8,-313,10,30
k018,3,9,-313,11,28
k018,3,10,-313,12,28
k018,3,11,-312,1,26
k018,3,12,-312,2,25
k018,4,1,-312,3,25
k018,4,2,-312,4,23
k018,4,3,-312,5,23
k018,4,4,-312,6,22
k018,4,5,-312,7,21
k018,4,6,-312,8,20
k018,4,6.5,-312,9,19
k018,4,7,-312,10,18
k018,4,8,-312,11,17
k018,4,9,-312,12,16
k018,4,10,-311,1,15
k018,4,11,-311,2,13
k018,4,12,-311,3,15
k018,5,1,-311,4,13
k018,5,2,-311,5,12
k018,5,3,-311,6,11
k018,5,4,-311,7,10
k018,5,5,-311,8,9
k018,5,6,-311,9,8
k018,5,7,-311,10,7
k018,5,8,-311,11,6
k018,5,9,-311,12,6
k018,5,10,-310,1,4
k018,5,11,-310,2,3
k018,5,12,-310,3,4
