k007,1,1,-528,4,12
k007,1,2,-528,5,12
k007,1,3,-528,6,10
k007,1,4,-528,7,10
k007,1,5,-528,8,8
k007,1,6,-528,9,7
k007,1,7,-528,10,6
k007,1,8,-528,11,5
k007,1,9,-528,12,4
k007,1,10,-527,1,3
k007,1,11,-527,2,1
k007,1,12,-527,3,3
k007,2,1,-527,4,1
k007,2,2,-527,5,1
k007,2,3,-527,5,30
k007,2,4,-527,6,29
k007,2,5,-527,7,29
k007,2,6,-527,8,27
k007,2,7,-527,9,26
k007,2,8,-527,10,26
k007,2,9,-527,11,24
k007,2,10,-527,12,23
k007,2,11,-526,1,22
k007,2,12,-526,2,20
k007,3,1,-526,3,21
k007,3,2,-526,4,20
k007,3,3,-526,5,19
k007,3,4,-526,6,18
k007,3,5,-526,7,18
k007,3,6,-526,8,16
k007,3,6.5,-526,9,15
k007,3,7,-526,10,15
k007,3,8,-526,11,14
k007,3,9,-526,12,13
k007,3,10,-525,1,11
k007,3,11,-525,2,10
k007,3,12,-525,3,11
k007,4,1,-525,4,9
k007,4,2,-525,5,9
k007,4,3,-525,6,7
k007,4,4,-525,7,7
k007,4,5,-525,8,6
k007,4,6,-525,9,5
k007,4,7,-525,10,5
k007,4,8,-525,11,3
k007,4,9,-525,12,2
k007,4,10,-524,1,1
k007,4,11,-524,1,30
k007,4,12,-524,2,29
k007,5,1,-524,3,29
k007,5,2,-524,4,27
k007,5,3,-524,5,26
k007,5,4,-524,6,25
k007,5,5,-524,7,25
k007,5,6,-524,8,24
k007,5,7,-524,9,23
k007,5,8,-524,10,22
k007,5,9,-524,11,21
k007,5,10,-524,12,20
k007,5,11,-523,1,19
k007,5,12,-523,2,17
k007,5,12.5,-523,3,19
k007,6,1,-523,4,17
k007,6,2,-523,5,16
k007,6,3,-523,6,14
k007,6,4,-523,7,14
k007,6,5,-523,8,13
k007,6,6,-523,9,12
k007,6,7,-523,10,11
k007,6,8,-523,11,10
k007,6,9,-523,12,10
k007,6,10,-522,1,8
k007,6,11,-522,2,7
k007,6,12,-522,3,8
k007,7,1,-522,4,7
k007,7,2,-522,5,6
k007,7,3,-522,6,4
k007,7,4,-522,7,4
k007,7,5,-522,8,2
k007,7,6,-522,9,1
k007,7,7,-522,10,1
k007,7,8,-522,10,30
k007,7,9,-522,11,29
k007,7,10,-522,12,28
k007,7,11,-521,1,27
k007,7,12,-521,2,26
k007,8,1,-521,3,27
k007,8,2,-521,4,25
k007,8,3,-521,5,25
k007,8,4,-521,6,23
k007,8,5,-521,7,23
k007,8,6,-521,8,21
k007,8,7,-521,9,20
k007,8,8,-521,10,19
k007,8,9,-521,11,18
k007,8,10,-521,12,17
k007,8,11,-520,1,16
k007,8,12,-520,2,15
k007,8,12.5,-520,3,15
