k015,1,1,-334,3,29
k015,1,2,-334,4,28
k015,1,3,-334,5,27
k015,1,4,-334,6,26
k015,1,5,-334,7,25
k015,1,6,-334,8,24
k015,1,7,-334,9,22
k015,1,8,-334,10,22
k015,1,9,-334,11,20
k015,1,10,-334,12,19
k015,1,11,-333,1,18
k015,1,12,-333,2,17
k015,1,12.5,-333,3,18
k015,2,1,-333,4,17
k015,2,2,-333,5,17
k015,2,3,-333,6,15
k015,2,4,-333,7,15
k015,2,5,-333,8,13
k015,2,6,-333,9,12
k015,2,7,-333,10,11
k015,2,8,-333,11,9
k015,2,9,-333,12,9
k015,2,10,-332,1,7
k015,2,11,-332,2,6
k015,2,12,-332,3,6
k015,3,1,-332,4,5
k015,3,2,-332,5,5
k015,3,3,-332,6,3
k015,3,4,-332,7,3
k015,3,5,-332,8,2
k015,3,6,-332,8,31
k015,3,7,-332,9,30
k015,3,8,-332,10,29
k015,3,9,-332,11,27
k015,3,10,-332,12,27
k015,3,11,-331,1,25
k015,3,12,-331,2,24
k015,4,1,-331,3,25
k015,4,2,-331,4,24
k015,4,3,-331,5,23
k015,4,4,-331,6,22
k015,4,5,-331,7,22
k015,4,6,-331,8,21
k015,4,6.5,-331,9,19
k015,4,7,-331,10,19
k015,4,8,-331,11,17
k015,4,9,-331,12,16
k015,4,10,-330,1,15
k015,4,11,-330,2,13
k015,4,12,-330,3,15
k015,5,1,-330,4,13
k015,5,2,-330,5,13
k015,5,3,-330,6,11
k015,5,4,-330,7,11
k015,5,5,-330,8,10
k015,5,6,-330,9,8
k015,5,7,-330,10,8
k015,5,8,-330,11,6
k015,5,9,-330,12,6
k015,5,10,-329,1,5
k015,5,11,-329,2,3
k015,5,12,-329,3,4
